Episode,Total Reward,Goal Reached
1125,-29.0,False
1126,-29.0,False
1127,-29.0,False
1128,-29.0,False
1129,-29.0,False
1130,-29.0,False
1131,-29.0,False
1132,-29.0,False
1133,-29.0,False
1134,-29.0,False
1135,-29.0,False
1136,-29.0,False
1137,-29.0,False
1138,-29.0,False
1139,-29.0,False
1140,-29.0,False
1141,-29.0,False
1142,-29.0,False
1143,-29.0,False
1144,-29.0,False
1145,-29.0,False
1146,-29.0,False
1147,-29.0,False
1148,-29.0,False
1149,-29.0,False
1150,-29.0,False
1151,-29.0,False
1152,-29.0,False
1153,-29.0,False
1154,-29.0,False
1155,-29.0,False
1156,-29.0,False
1157,-29.0,False
1158,-29.0,False
1159,-29.0,False
1160,-29.0,False
1161,-29.0,False
1162,-29.0,False
1163,-29.0,False
1164,-29.0,False
1165,-29.0,False
1166,-29.0,False
1167,-29.0,False
1168,-29.0,False
1169,-29.0,False
1170,-29.0,False
1171,-29.0,False
1172,-29.0,False
1173,-29.0,False
1174,-29.0,False
1175,-29.0,False
1176,-29.0,False
1177,-29.0,False
1178,-29.0,False
1179,-29.0,False
1180,-29.0,False
1181,-29.0,False
1182,-29.0,False
1183,-29.0,False
1184,-29.0,False
1185,-29.0,False
1186,-29.0,False
1187,-29.0,False
1188,-29.0,False
1189,-29.0,False
1190,-29.0,False
1191,-29.0,False
1192,-29.0,False
1193,-29.0,False
1194,-29.0,False
1195,-29.0,False
1196,-29.0,False
1197,-29.0,False
1198,-29.0,False
1199,-29.0,False
1200,-29.0,False
1201,-29.0,False
1202,-29.0,False
1203,-29.0,False
1204,-29.0,False
1205,-29.0,False
1206,-29.0,False
1207,-29.0,False
1208,-29.0,False
1209,-29.0,False
1210,-29.0,False
1211,-29.0,False
1212,-29.0,False
1213,-29.0,False
1214,-29.0,False
1215,-29.0,False
1216,-29.0,False
1217,-29.0,False
1218,-29.0,False
1219,-29.0,False
1220,-29.0,False
1221,-29.0,False
1222,-29.0,False
1223,-29.0,False
1224,-29.0,False
1225,-29.0,False
1226,-29.0,False
1227,-29.0,False
1228,-29.0,False
1229,-29.0,False
1230,-29.0,False
1231,-29.0,False
1232,-29.0,False
1233,-29.0,False
1234,-29.0,False
1235,-29.0,False
1236,-29.0,False
1237,-29.0,False
1238,-29.0,False
1239,-29.0,False
1240,-29.0,False
1241,-29.0,False
1242,-29.0,False
1243,-29.0,False
1244,-29.0,False
1245,-29.0,False
1246,-29.0,False
1247,-29.0,False
1248,-29.0,False
1249,-29.0,False
1250,-29.0,False
1251,-29.0,False
1252,-29.0,False
1253,-29.0,False
1254,-29.0,False
1255,-29.0,False
1256,-29.0,False
1257,-29.0,False
1258,-29.0,False
1259,-29.0,False
1260,-29.0,False
1261,-29.0,False
1262,-29.0,False
1263,-29.0,False
1264,-29.0,False
1265,-29.0,False
1266,-29.0,False
1267,-29.0,False
1268,-29.0,False
1269,-29.0,False
1270,-29.0,False
1271,-29.0,False
1272,-29.0,False
1273,-29.0,False
1274,-29.0,False
1275,-29.0,False
1276,-29.0,False
1277,-29.0,False
1278,-29.0,False
1279,-29.0,False
1280,-29.0,False
1281,-29.0,False
1282,-29.0,False
1283,-29.0,False
1284,-29.0,False
1285,-29.0,False
1286,-29.0,False
1287,-29.0,False
1288,-29.0,False
1289,-29.0,False
1290,-29.0,False
1291,-29.0,False
1292,-29.0,False
1293,-29.0,False
1294,-29.0,False
1295,-29.0,False
1296,-29.0,False
1297,-29.0,False
1298,-29.0,False
1299,-29.0,False
1300,-29.0,False
1301,-29.0,False
1302,-29.0,False
1303,-29.0,False
1304,-29.0,False
1305,-29.0,False
1306,-29.0,False
1307,-29.0,False
1308,-29.0,False
1309,-29.0,False
1310,-29.0,False
1311,-29.0,False
1312,-29.0,False
1313,-29.0,False
1314,-29.0,False
1315,-29.0,False
1316,-29.0,False
1317,-29.0,False
1318,-29.0,False
1319,-29.0,False
1320,-29.0,False
1321,-29.0,False
1322,-29.0,False
1323,-29.0,False
1324,-29.0,False
1325,-29.0,False
1326,-29.0,False
1327,-29.0,False
1328,-29.0,False
1329,-29.0,False
1330,-29.0,False
1331,-29.0,False
1332,-29.0,False
1333,-29.0,False
1334,-29.0,False
1335,-29.0,False
1336,-29.0,False
1337,-29.0,False
1338,-29.0,False
1339,-29.0,False
1340,-29.0,False
1341,-29.0,False
1342,-29.0,False
1343,-29.0,False
1344,-29.0,False
1345,-29.0,False
1346,-29.0,False
1347,-29.0,False
1348,-29.0,False
1349,-29.0,False
1350,-29.0,False
1351,-29.0,False
1352,-29.0,False
1353,-29.0,False
1354,-29.0,False
1355,-29.0,False
1356,-29.0,False
1357,-29.0,False
1358,-29.0,False
1359,-29.0,False
1360,-29.0,False
1361,-29.0,False
1362,-29.0,False
1363,-29.0,False
1364,-29.0,False
1365,-29.0,False
1366,-29.0,False
1367,-29.0,False
1368,-29.0,False
1369,-29.0,False
1370,-29.0,False
1371,-29.0,False
1372,-29.0,False
1373,-29.0,False
1374,-29.0,False
1375,-29.0,False
1376,-29.0,False
1377,-29.0,False
1378,-29.0,False
1379,-29.0,False
1380,-29.0,False
1381,-29.0,False
1382,-29.0,False
1383,-29.0,False
1384,-29.0,False
1385,-29.0,False
1386,-29.0,False
1387,-29.0,False
1388,-29.0,False
1389,-29.0,False
1390,-29.0,False
1391,-29.0,False
1392,-29.0,False
1393,-29.0,False
1394,-29.0,False
1395,-29.0,False
1396,-29.0,False
1397,-29.0,False
1398,-29.0,False
1399,-29.0,False
1400,-29.0,False
1401,-29.0,False
1402,-29.0,False
1403,-29.0,False
1404,-29.0,False
1405,-29.0,False
1406,-29.0,False
1407,-29.0,False
1408,-29.0,False
1409,-29.0,False
1410,-29.0,False
1411,-29.0,False
1412,-29.0,False
1413,-29.0,False
1414,-29.0,False
1415,-29.0,False
1416,-29.0,False
1417,-29.0,False
1418,-29.0,False
1419,-29.0,False
1420,-29.0,False
1421,-29.0,False
1422,-29.0,False
1423,-29.0,False
1424,-29.0,False
1425,-29.0,False
1426,-29.0,False
1427,-29.0,False
1428,-29.0,False
1429,-29.0,False
1430,-29.0,False
1431,-29.0,False
1432,-29.0,False
1433,-29.0,False
1434,-29.0,False
1435,-29.0,False
1436,-29.0,False
1437,-29.0,False
1438,-29.0,False
1439,-29.0,False
1440,-29.0,False
1441,-29.0,False
1442,-29.0,False
1443,-29.0,False
1444,-29.0,False
1445,-29.0,False
1446,-29.0,False
1447,-29.0,False
1448,-29.0,False
1449,-29.0,False
1450,-29.0,False
1451,-29.0,False
1452,-29.0,False
1453,-29.0,False
1454,-29.0,False
1455,-29.0,False
1456,-29.0,False
1457,-29.0,False
1458,-29.0,False
1459,-29.0,False
1460,-29.0,False
1461,-29.0,False
1462,-29.0,False
1463,-29.0,False
1464,-29.0,False
1465,-29.0,False
1466,-29.0,False
1467,-29.0,False
1468,-29.0,False
1469,-29.0,False
1470,-29.0,False
1471,-29.0,False
1472,-29.0,False
1473,-29.0,False
1474,-29.0,False
1475,-29.0,False
1476,-29.0,False
1477,-29.0,False
1478,-29.0,False
1479,-29.0,False
1480,-29.0,False
1481,-29.0,False
1482,-29.0,False
1483,-29.0,False
1484,-29.0,False
1485,-29.0,False
1486,-29.0,False
1487,-29.0,False
1488,-29.0,False
1489,-29.0,False
1490,-29.0,False
1491,-29.0,False
1492,-29.0,False
1493,-29.0,False
1494,-29.0,False
1495,-29.0,False
1496,-29.0,False
1497,-29.0,False
